base,date,currency,rate
USD,2009-01-27,JPY,89.2591468043
USD,2009-01-27,KRW,1389.7980871413
USD,2009-01-27,LTL,2.6209199939
USD,2009-01-27,LVL,0.5336268407
USD,2009-01-27,MXN,14.0500227721
USD,2009-01-27,MYR,3.6254744193
USD,2009-01-27,NOK,6.753833308
USD,2009-01-27,NZD,1.8917564901
USD,2009-01-27,PHP,46.7435858509
USD,2009-01-27,PLN,3.3049946865
USD,2009-01-27,RON,3.2169424624
USD,2009-01-27,RUB,33.0461515106
USD,2009-01-27,SEK,7.9987095795
USD,2009-01-27,SGD,1.5029603765
USD,2009-01-27,SKK,-
USD,2009-01-27,THB,34.8952482162
USD,2009-01-27,TRY,1.622665857
USD,2009-01-27,USD,1.0
USD,2009-01-27,ZAR,10.0024290269
USD,2009-01-28,AUD,1.4943438914
USD,2009-01-28,BGN,1.4749622926
USD,2009-01-28,BRL,2.2911764706
USD,2009-01-28,CAD,1.2187782805
USD,2009-01-28,CHF,1.1435143288
USD,2009-01-28,CNY,6.8380090498
USD,2009-01-28,CZK,20.6266968326
USD,2009-01-28,DKK,5.6202865762
USD,2009-01-28,EEK,11.7998491704
USD,2009-01-28,EUR,0.754147813
USD,2009-01-28,GBP,0.6992835596
USD,2009-01-28,HKD,7.7587481146
USD,2009-01-28,HRK,5.5518853695
USD,2009-01-28,HUF,214.7812971342
USD,2009-01-28,IDR,11325.0
USD,2009-01-28,ILS,-
USD,2009-01-28,INR,48.9253393665
USD,2009-01-28,ISK,-
USD,2009-01-28,JPY,89.419306184
USD,2009-01-28,KRW,1362.5037707391
USD,2009-01-28,LTL,2.6039215686
USD,2009-01-28,LVL,0.5293363499
USD,2009-01-28,MXN,14.0990196078
USD,2009-01-28,MYR,3.5865007541
USD,2009-01-28,NOK,6.7021116139
USD,2009-01-28,NZD,1.8871794872
USD,2009-01-28,PHP,46.5082956259
USD,2009-01-28,PLN,3.2767722474
USD,2009-01-28,RON,3.1907993967
USD,2009-01-28,RUB,33.7303921569
USD,2009-01-28,SEK,8.0049019608
USD,2009-01-28,SGD,1.4984162896
USD,2009-01-28,SKK,-
USD,2009-01-28,THB,34.8898944193
USD,2009-01-28,TRY,1.614479638
USD,2009-01-28,USD,1.0
USD,2009-01-28,ZAR,9.8975113122
USD,2009-01-29,AUD,1.5210128899
USD,2009-01-29,BGN,1.4917245061
USD,2009-01-29,BRL,2.2725192586
USD,2009-01-29,CAD,1.2175272672
USD,2009-01-29,CHF,1.1488826176
USD,2009-01-29,CNY,6.8379986271
USD,2009-01-29,CZK,20.9594996568
USD,2009-01-29,DKK,5.6839295248
USD,2009-01-29,EEK,11.9339485928
USD,2009-01-29,EUR,0.7627183281
USD,2009-01-29,GBP,0.6996033865
USD,2009-01-29,HKD,7.7565403097
USD,2009-01-29,HRK,5.6220730684
USD,2009-01-29,HUF,219.1137213027
USD,2009-01-29,IDR,11374.9980932042
USD,2009-01-29,ILS,-
USD,2009-01-29,INR,48.7201586454
USD,2009-01-29,ISK,-
USD,2009-01-29,JPY,90.0541530013
USD,2009-01-29,KRW,1369.6972008237
USD,2009-01-29,LTL,2.6335138433
USD,2009-01-29,LVL,0.5329875677
USD,2009-01-29,MXN,14.1150179239
USD,2009-01-29,MYR,3.5989627031
USD,2009-01-29,NOK,6.7119212875
USD,2009-01-29,NZD,1.9292197392
USD,2009-01-29,PHP,46.8080237968
USD,2009-01-29,PLN,3.3437571505
USD,2009-01-29,RON,3.2362138662
USD,2009-01-29,RUB,34.8785752422
USD,2009-01-29,SEK,8.0345511403
USD,2009-01-29,SGD,1.5045381741
USD,2009-01-29,SKK,-
USD,2009-01-29,THB,34.9050415681
USD,2009-01-29,TRY,1.6191747388
USD,2009-01-29,USD,1.0
USD,2009-01-29,ZAR,9.9137365571
USD,2009-01-30,AUD,1.5695224719
USD,2009-01-30,BGN,1.5260611735
USD,2009-01-30,BRL,2.3127340824
USD,2009-01-30,CAD,1.2402465668
USD,2009-01-30,CHF,1.1603464419
USD,2009-01-30,CNY,6.8380149813
USD,2009-01-30,CZK,21.7556179775
USD,2009-01-30,DKK,5.8154650437
USD,2009-01-30,EEK,12.2086454432
USD,2009-01-30,EUR,0.7802746567
USD,2009-01-30,GBP,0.7005696005
USD,2009-01-30,HKD,7.7558520599
USD,2009-01-30,HRK,5.7506242197
USD,2009-01-30,HUF,233.3645443196
USD,2009-01-30,IDR,11400.0
USD,2009-01-30,ILS,-
USD,2009-01-30,INR,48.6899188514
USD,2009-01-30,ISK,-
USD,2009-01-30,JPY,89.715980025
USD,2009-01-30,KRW,1394.9984394507
USD,2009-01-30,LTL,2.6941323346
USD,2009-01-30,LVL,0.54556804
USD,2009-01-30,MXN,14.375
USD,2009-01-30,MYR,3.6075218477
USD,2009-01-30,NOK,6.9346910112
USD,2009-01-30,NZD,1.9715980025
USD,2009-01-30,PHP,46.5511860175
USD,2009-01-30,PLN,3.4815855181
USD,2009-01-30,RON,3.3622034956
USD,2009-01-30,RUB,35.7041978777
USD,2009-01-30,SEK,8.2779338327
USD,2009-01-30,SGD,1.5095193508
USD,2009-01-30,SKK,-
USD,2009-01-30,THB,34.9648876404
USD,2009-01-30,TRY,1.6518414482
USD,2009-01-30,USD,1.0
USD,2009-01-30,ZAR,10.2536672909
USD,2009-02-02,AUD,1.5923197492
USD,2009-02-02,BGN,1.5327586207
USD,2009-02-02,BRL,2.355015674
USD,2009-02-02,CAD,1.2421630094
USD,2009-02-02,CHF,1.1655172414
USD,2009-02-02,CNY,6.8486677116
USD,2009-02-02,CZK,22.0470219436
USD,2009-02-02,DKK,5.8413793103
USD,2009-02-02,EEK,12.2622257053
USD,2009-02-02,EUR,0.7836990596
USD,2009-02-02,GBP,0.7079545455
USD,2009-02-02,HKD,7.7551724138
USD,2009-02-02,HRK,5.7869905956
USD,2009-02-02,HUF,233.526645768
USD,2009-02-02,IDR,11763.0015673981
USD,2009-02-02,ILS,-
USD,2009-02-02,INR,48.6402821317
USD,2009-02-02,ISK,-
USD,2009-02-02,JPY,89.3730407524
USD,2009-02-02,KRW,1397.4686520376
USD,2009-02-02,LTL,2.7059561129
USD,2009-02-02,LVL,0.5475705329
USD,2009-02-02,MXN,14.485031348
USD,2009-02-02,MYR,3.6155172414
USD,2009-02-02,NOK,7.0074451411
USD,2009-02-02,NZD,2.0011755486
USD,2009-02-02,PHP,46.8808777429
USD,2009-02-02,PLN,3.4812695925
USD,2009-02-02,RON,3.3785266458
USD,2009-02-02,RUB,36.1822100313
USD,2009-02-02,SEK,8.3671630094
USD,2009-02-02,SGD,1.5159874608
USD,2009-02-02,SKK,-
USD,2009-02-02,THB,34.9678683386
USD,2009-02-02,TRY,1.6610501567
USD,2009-02-02,USD,1.0
USD,2009-02-02,ZAR,10.239968652
USD,2009-02-03,AUD,1.5653358238
USD,2009-02-03,BGN,1.5221418009
USD,2009-02-03,BRL,2.3224375438
USD,2009-02-03,CAD,1.249747062
USD,2009-02-03,CHF,1.1594676629
USD,2009-02-03,CNY,6.8402988559
USD,2009-02-03,CZK,22.1013308429
USD,2009-02-03,DKK,5.800451397
USD,2009-02-03,EEK,12.1772900615
USD,2009-02-03,EUR,0.7782706825
USD,2009-02-03,GBP,0.7027005993
USD,2009-02-03,HKD,7.7538329831
USD,2009-02-03,HRK,5.762860923
USD,2009-02-03,HUF,232.8975017511
USD,2009-02-03,IDR,11675.0019456767
USD,2009-02-03,ILS,-
USD,2009-02-03,INR,48.3998754767
USD,2009-02-03,ISK,-
USD,2009-02-03,JPY,89.5166939061
USD,2009-02-03,KRW,1389.5322593198
USD,2009-02-03,LTL,2.6872130127
USD,2009-02-03,LVL,0.5458790567
USD,2009-02-03,MXN,14.5079772745
USD,2009-02-03,MYR,3.6195034633
USD,2009-02-03,NOK,7.0347886995
USD,2009-02-03,NZD,1.9782084209
USD,2009-02-03,PHP,47.6457311853
USD,2009-02-03,PLN,3.5407424702
USD,2009-02-03,RON,3.3516226944
USD,2009-02-03,RUB,36.1954237684
USD,2009-02-03,SEK,8.3668767998
USD,2009-02-03,SGD,1.51420344
USD,2009-02-03,SKK,-
USD,2009-02-03,THB,34.9653669546
USD,2009-02-03,TRY,1.6451085688
USD,2009-02-03,USD,1.0
USD,2009-02-03,ZAR,10.1189975874
USD,2009-02-04,AUD,1.5607739117
USD,2009-02-04,BGN,1.5258230613
USD,2009-02-04,BRL,2.3106568888
USD,2009-02-04,CAD,1.242627555
USD,2009-02-04,CHF,1.1621157747
USD,2009-02-04,CNY,6.8339834608
USD,2009-02-04,CZK,22.140739585
USD,2009-02-04,DKK,5.8132313934
USD,2009-02-04,EEK,12.2067405211
USD,2009-02-04,EUR,0.78015291
USD,2009-02-04,GBP,0.6944141052
USD,2009-02-04,HKD,7.7542518334
USD,2009-02-04,HRK,5.7631455765
USD,2009-02-04,HUF,232.8756436262
USD,2009-02-04,IDR,11750.0
USD,2009-02-04,ILS,-
USD,2009-02-04,INR,48.569979716
USD,2009-02-04,ISK,-
USD,2009-02-04,JPY,89.1558745514
USD,2009-02-04,KRW,1384.0536745202
USD,2009-02-04,LTL,2.6937119675
USD,2009-02-04,LVL,0.5476673428
USD,2009-02-04,MXN,14.5799656733
USD,2009-02-04,MYR,3.6264627867
USD,2009-02-04,NOK,6.9371196755
USD,2009-02-04,NZD,1.9757372445
USD,2009-02-04,PHP,47.0822281167
USD,2009-02-04,PLN,3.6464347012
USD,2009-02-04,RON,3.3585582774
USD,2009-02-04,RUB,36.2981744422
USD,2009-02-04,SEK,8.3236854423
USD,2009-02-04,SGD,1.5096738961
USD,2009-02-04,SKK,-
USD,2009-02-04,THB,34.9336870027
USD,2009-02-04,TRY,1.6440942425
USD,2009-02-04,USD,1.0
USD,2009-02-04,ZAR,10.0894835388
USD,2009-02-05,AUD,1.5411957284
USD,2009-02-05,BGN,1.5245147712
USD,2009-02-05,BRL,2.3040767012
USD,2009-02-05,CAD,1.2321303297
USD,2009-02-05,CHF,1.1629121522
USD,2009-02-05,CNY,6.8366981059
USD,2009-02-05,CZK,22.0188635124
USD,2009-02-05,DKK,5.8080130953
USD,2009-02-05,EEK,12.1962740666
USD,2009-02-05,EUR,0.7794839816
USD,2009-02-05,GBP,0.6843869358
USD,2009-02-05,HKD,7.7536830618
USD,2009-02-05,HRK,5.7644399408
USD,2009-02-05,HUF,229.9399797334
USD,2009-02-05,IDR,11662.9978953932
USD,2009-02-05,ILS,-
USD,2009-02-05,INR,48.6600670356
USD,2009-02-05,ISK,-
USD,2009-02-05,JPY,89.6718372437
USD,2009-02-05,KRW,1380.1777223478
USD,2009-02-05,LTL,2.6914022917
USD,2009-02-05,LVL,0.5481331359
USD,2009-02-05,MXN,14.4400187076
USD,2009-02-05,MYR,3.6146231195
USD,2009-02-05,NOK,6.8430898745
USD,2009-02-05,NZD,1.9512822511
USD,2009-02-05,PHP,47.330267363
USD,2009-02-05,PLN,3.6234312885
USD,2009-02-05,RON,3.3354119573
USD,2009-02-05,RUB,36.3247330267
USD,2009-02-05,SEK,8.2831865305
USD,2009-02-05,SGD,1.5063527945
USD,2009-02-05,SKK,-
USD,2009-02-05,THB,34.955959155
USD,2009-02-05,TRY,1.6394107101
USD,2009-02-05,USD,1.0
USD,2009-02-05,ZAR,9.9439551017
USD,2009-02-06,AUD,1.5166458268
USD,2009-02-06,BGN,1.5284463895
USD,2009-02-06,BRL,2.2842294467
USD,2009-02-06,CAD,1.2504688965
USD,2009-02-06,CHF,1.1731791185
USD,2009-02-06,CNY,6.8344013754
USD,2009-02-06,CZK,21.8974679587
USD,2009-02-06,DKK,5.823382307
USD,2009-02-06,EEK,12.2277274148
USD,2009-02-06,EUR,0.7814942169
USD,2009-02-06,GBP,0.6803688653
USD,2009-02-06,HKD,7.7546108159
USD,2009-02-06,HRK,5.7865739294
USD,2009-02-06,HUF,228.6652078775
USD,2009-02-06,IDR,11775.0
USD,2009-02-06,ILS,-
USD,2009-02-06,INR,48.5253204126
USD,2009-02-06,ISK,-
USD,2009-02-06,JPY,91.2003751172
USD,2009-02-06,KRW,1378.6026883401
USD,2009-02-06,LTL,2.6983432323
USD,2009-02-06,LVL,0.5497811816
USD,2009-02-06,MXN,14.3225226633
USD,2009-02-06,MYR,3.5990153173
USD,2009-02-06,NOK,6.8560487652
USD,2009-02-06,NZD,1.9290403251
USD,2009-02-06,PHP,47.2022507033
USD,2009-02-06,PLN,3.5944826508
USD,2009-02-06,RON,3.3272116286
USD,2009-02-06,RUB,36.3087683651
USD,2009-02-06,SEK,8.2568771491
USD,2009-02-06,SGD,1.5030478274
USD,2009-02-06,SKK,-
USD,2009-02-06,THB,35.0250078149
USD,2009-02-06,TRY,1.6326195686
USD,2009-02-06,USD,1.0
USD,2009-02-06,ZAR,9.9288058768
USD,2009-02-09,AUD,1.480396679
USD,2009-02-09,BGN,1.5035362854
USD,2009-02-09,BRL,2.2424661747
USD,2009-02-09,CAD,1.2276291513
USD,2009-02-09,CHF,1.1577490775
USD,2009-02-09,CNY,6.8337945879
USD,2009-02-09,CZK,21.3706949569
USD,2009-02-09,DKK,5.7287822878
USD,2009-02-09,EEK,12.0284440344
USD,2009-02-09,EUR,0.7687576876
USD,2009-02-09,GBP,0.6695879459
USD,2009-02-09,HKD,7.7535362854
USD,2009-02-09,HRK,5.7165590406
USD,2009-02-09,HUF,221.3253382534
USD,2009-02-09,IDR,11764.9984624846
USD,2009-02-09,ILS,-
USD,2009-02-09,INR,48.6000922509
USD,2009-02-09,ISK,-
USD,2009-02-09,JPY,91.643603936
USD,2009-02-09,KRW,1382.4031365314
USD,2009-02-09,LTL,2.6543665437
USD,2009-02-09,LVL,0.5404366544
USD,2009-02-09,MXN,14.1200799508
USD,2009-02-09,MYR,3.5924815498
USD,2009-02-09,NOK,6.6589790898
USD,2009-02-09,NZD,1.8640836408
USD,2009-02-09,PHP,47.0018450185
USD,2009-02-09,PLN,3.4467250923
USD,2009-02-09,RON,3.2629151292
USD,2009-02-09,RUB,35.9113622386
USD,2009-02-09,SEK,8.0239083641
USD,2009-02-09,SGD,1.4941574416
USD,2009-02-09,SKK,-
USD,2009-02-09,THB,35.0153751538
USD,2009-02-09,TRY,1.6125461255
USD,2009-02-09,USD,1.0
USD,2009-02-09,ZAR,9.5875615006
USD,2009-02-10,AUD,1.4961054986
USD,2009-02-10,BGN,1.5082902753
USD,2009-02-10,BRL,2.2524870826
USD,2009-02-10,CAD,1.2235675175
USD,2009-02-10,CHF,1.1614868512
USD,2009-02-10,CNY,6.8325749981
USD,2009-02-10,CZK,21.6086990052
USD,2009-02-10,DKK,5.7473586797
USD,2009-02-10,EEK,12.0664764402
USD,2009-02-10,EUR,0.7711884013
USD,2009-02-10,GBP,0.6764093468
USD,2009-02-10,HKD,7.752062929
USD,2009-02-10,HRK,5.7360993291
USD,2009-02-10,HUF,221.8709030616
USD,2009-02-10,IDR,11819.9969152464
USD,2009-02-10,ILS,-
USD,2009-02-10,INR,48.6650728773
USD,2009-02-10,ISK,-
USD,2009-02-10,JPY,91.300994833
USD,2009-02-10,KRW,1387.799799491
USD,2009-02-10,LTL,2.6627593121
USD,2009-02-10,LVL,0.542222565
USD,2009-02-10,MXN,14.2200200509
USD,2009-02-10,MYR,3.5890337009
USD,2009-02-10,NOK,6.6638389759
USD,2009-02-10,NZD,1.864425079
USD,2009-02-10,PHP,46.6877458163
USD,2009-02-10,PLN,3.4314027917
USD,2009-02-10,RON,3.278321894
USD,2009-02-10,RUB,35.7918562505
USD,2009-02-10,SEK,8.1132875762
USD,2009-02-10,SGD,1.4971851623
USD,2009-02-10,SKK,-
USD,2009-02-10,THB,34.9973008406
USD,2009-02-10,TRY,1.6187244544
USD,2009-02-10,USD,1.0
USD,2009-02-10,ZAR,9.6924500656
USD,2009-02-11,AUD,1.5261245942
USD,2009-02-11,BGN,1.5116710465
USD,2009-02-11,BRL,2.3004328335
USD,2009-02-11,CAD,1.2473334364
USD,2009-02-11,CHF,1.1572113155
USD,2009-02-11,CNY,6.8332818055
USD,2009-02-11,CZK,22.0861029525
USD,2009-02-11,DKK,5.7596228165
USD,2009-02-11,EEK,12.0935229556
USD,2009-02-11,EUR,0.7729169887
USD,2009-02-11,GBP,0.6956252898
USD,2009-02-11,HKD,7.7513526047
USD,2009-02-11,HRK,5.7427732262
USD,2009-02-11,HUF,228.7756994899
USD,2009-02-11,IDR,11850.0
USD,2009-02-11,ILS,-
USD,2009-02-11,INR,48.6597619416
USD,2009-02-11,ISK,-
USD,2009-02-11,JPY,90.0448291853
USD,2009-02-11,KRW,1393.2988097078
USD,2009-02-11,LTL,2.6687277786
USD,2009-02-11,LVL,0.5445973102
USD,2009-02-11,MXN,14.5749729479
USD,2009-02-11,MYR,3.6042665018
USD,2009-02-11,NOK,6.7166486319
USD,2009-02-11,NZD,1.9085639202
USD,2009-02-11,PHP,46.9933529139
USD,2009-02-11,PLN,3.5436698099
USD,2009-02-11,RON,3.3138815891
USD,2009-02-11,RUB,35.206368836
USD,2009-02-11,SEK,8.3610295254
USD,2009-02-11,SGD,1.5085020869
USD,2009-02-11,SKK,-
USD,2009-02-11,THB,35.0850208688
USD,2009-02-11,TRY,1.6402844335
USD,2009-02-11,USD,1.0
USD,2009-02-11,ZAR,9.9687741537
USD,2009-02-12,AUD,1.5463258786
USD,2009-02-12,BGN,1.5240395854
USD,2009-02-12,BRL,2.2962674355
USD,2009-02-12,CAD,1.2463180862
USD,2009-02-12,CHF,1.1599002571
USD,2009-02-12,CNY,6.8341775111
USD,2009-02-12,CZK,22.3018779709
USD,2009-02-12,DKK,5.8072157718
USD,2009-02-12,EEK,12.1924725318
USD,2009-02-12,EUR,0.7792410192
USD,2009-02-12,GBP,0.7036546404
USD,2009-02-12,HKD,7.7518117354
USD,2009-02-12,HRK,5.8178134497
USD,2009-02-12,HUF,232.6424062963
USD,2009-02-12,IDR,11960.001558482
USD,2009-02-12,ILS,-
USD,2009-02-12,INR,48.5903529962
USD,2009-02-12,ISK,-
USD,2009-02-12,JPY,89.9711680823
USD,2009-02-12,KRW,1412.8029299462
USD,2009-02-12,LTL,2.6905633913
USD,2009-02-12,LVL,0.5506117042
USD,2009-02-12,MXN,14.6000155848
USD,2009-02-12,MYR,3.6159900257
USD,2009-02-12,NOK,6.8693992052
USD,2009-02-12,NZD,1.9276864334
USD,2009-02-12,PHP,47.2220057664
USD,2009-02-12,PLN,3.5884048936
USD,2009-02-12,RON,3.3469181018
USD,2009-02-12,RUB,34.7604613107
USD,2009-02-12,SEK,8.4115171823
USD,2009-02-12,SGD,1.5104807917
USD,2009-02-12,SKK,-
USD,2009-02-12,THB,35.1149380503
USD,2009-02-12,TRY,1.6558092418
USD,2009-02-12,USD,1.0
USD,2009-02-12,ZAR,10.1017688771
USD,2009-02-13,AUD,1.5132184356
USD,2009-02-13,BGN,1.5252281057
USD,2009-02-13,BRL,2.2722451844
USD,2009-02-13,CAD,1.2347344615
USD,2009-02-13,CHF,1.1643921079
USD,2009-02-13,CNY,6.8335023006
USD,2009-02-13,CZK,22.272479139
USD,2009-02-13,DKK,5.8117445216
USD,2009-02-13,EEK,12.2019808157
USD,2009-02-13,EUR,0.7798487094
USD,2009-02-13,GBP,0.6895032364
USD,2009-02-13,HKD,7.7525540045
USD,2009-02-13,HRK,5.7985650784
USD,2009-02-13,HUF,232.5664821025
USD,2009-02-13,IDR,11850.0038992435
USD,2009-02-13,ILS,-
USD,2009-02-13,INR,48.4247056071
USD,2009-02-13,ISK,-
USD,2009-02-13,JPY,91.7024097325
USD,2009-02-13,KRW,1404.7492786399
USD,2009-02-13,LTL,2.6926616236
USD,2009-02-13,LVL,0.5514310224
USD,2009-02-13,MXN,14.345005069
USD,2009-02-13,MYR,3.6045387195
USD,2009-02-13,NOK,6.7995008968
USD,2009-02-13,NZD,1.8969819855
USD,2009-02-13,PHP,47.0638696093
USD,2009-02-13,PLN,3.6208375575
USD,2009-02-13,RON,3.3537393746
USD,2009-02-13,RUB,34.6560867192
USD,2009-02-13,SEK,8.3798643063
USD,2009-02-13,SGD,1.5077594947
USD,2009-02-13,SKK,-
USD,2009-02-13,THB,35.0752554005
USD,2009-02-13,TRY,1.6478203229
USD,2009-02-13,USD,1.0
USD,2009-02-13,ZAR,9.9699758247
USD,2009-02-16,AUD,1.5371719546
USD,2009-02-16,BGN,1.5321582452
USD,2009-02-16,BRL,2.2685468077
USD,2009-02-16,CAD,1.24653349
USD,2009-02-16,CHF,1.1659224442
USD,2009-02-16,CNY,6.8339992166
USD,2009-02-16,CZK,22.8358793576
USD,2009-02-16,DKK,5.8382295339
USD,2009-02-16,EEK,12.25742264
USD,2009-02-16,EUR,0.7833920877
USD,2009-02-16,GBP,0.7007442225
USD,2009-02-16,HKD,7.7539365452
USD,2009-02-16,HRK,5.8007833921
USD,2009-02-16,HUF,237.6419898159
USD,2009-02-16,IDR,11960.0
USD,2009-02-16,ILS,-
USD,2009-02-16,INR,48.6196631414
USD,2009-02-16,ISK,-
USD,2009-02-16,JPY,91.9153936545
USD,2009-02-16,KRW,1430.928319624
USD,2009-02-16,LTL,2.7048962005
USD,2009-02-16,LVL,0.554954955
USD,2009-02-16,MXN,14.5750097924
USD,2009-02-16,MYR,3.6174696436
USD,2009-02-16,NOK,6.8758323541
USD,2009-02-16,NZD,1.9301214258
USD,2009-02-16,PHP,47.4657265962
USD,2009-02-16,PLN,3.750097924
USD,2009-02-16,RON,3.3812769291
USD,2009-02-16,RUB,35.2406580494
USD,2009-02-16,SEK,8.5569917744
USD,2009-02-16,SGD,1.5173521347
USD,2009-02-16,SKK,-
USD,2009-02-16,THB,35.1852722288
USD,2009-02-16,TRY,1.664551508
USD,2009-02-16,USD,1.0
USD,2009-02-16,ZAR,10.0425381904
USD,2009-02-17,AUD,1.5632420453
USD,2009-02-17,BGN,1.548044958
USD,2009-02-17,BRL,2.3049707139
USD,2009-02-17,CAD,1.2631787241
USD,2009-02-17,CHF,1.1724711097
USD,2009-02-17,CNY,6.8394807662
USD,2009-02-17,CZK,23.3417761596
USD,2009-02-17,DKK,5.8983694792
USD,2009-02-17,EEK,12.3845179674
USD,2009-02-17,EUR,0.7915149596
USD,2009-02-17,GBP,0.7005698908
USD,2009-02-17,HKD,7.7541554535
USD,2009-02-17,HRK,5.9154662023
USD,2009-02-17,HUF,243.1138198512
USD,2009-02-17,IDR,12300.0
USD,2009-02-17,ILS,-
USD,2009-02-17,INR,49.4348583188
USD,2009-02-17,ISK,-
USD,2009-02-17,JPY,91.9740383093
USD,2009-02-17,KRW,1464.999208485
USD,2009-02-17,LTL,2.7329428526
USD,2009-02-17,LVL,0.5600759854
USD,2009-02-17,MXN,14.6009973088
USD,2009-02-17,MYR,3.6404939053
USD,2009-02-17,NOK,6.960582555
USD,2009-02-17,NZD,1.9621655849
USD,2009-02-17,PHP,47.8470793098
USD,2009-02-17,PLN,3.8621972455
USD,2009-02-17,RON,3.4074719012
USD,2009-02-17,RUB,36.21640019
USD,2009-02-17,SEK,8.6892512268
USD,2009-02-17,SGD,1.5256450847
USD,2009-02-17,SKK,-
USD,2009-02-17,THB,35.2651575115
USD,2009-02-17,TRY,1.6787240779
USD,2009-02-17,USD,1.0
USD,2009-02-17,ZAR,10.1894886813
USD,2009-02-18,AUD,1.5660527151
USD,2009-02-18,BGN,1.5527151477
USD,2009-02-18,BRL,2.3285169895
USD,2009-02-18,CAD,1.2608764687
USD,2009-02-18,CHF,1.1743410607
USD,2009-02-18,CNY,6.8379644332
USD,2009-02-18,CZK,22.9017148301
USD,2009-02-18,DKK,5.9156081296
USD,2009-02-18,EEK,12.4218799619
USD,2009-02-18,EUR,0.7939028263
USD,2009-02-18,GBP,0.7022864401
USD,2009-02-18,HKD,7.7548428072
USD,2009-02-18,HRK,5.9005239759
USD,2009-02-18,HUF,240.3302635757
USD,2009-02-18,IDR,12050.0
USD,2009-02-18,ILS,-
USD,2009-02-18,INR,49.680057161
USD,2009-02-18,ISK,-
USD,2009-02-18,JPY,92.7516671959
USD,2009-02-18,KRW,1481.1765639886
USD,2009-02-18,LTL,2.7411876786
USD,2009-02-18,LVL,0.561527469
USD,2009-02-18,MXN,14.6349634805
USD,2009-02-18,MYR,3.6575103207
USD,2009-02-18,NOK,7.033979041
USD,2009-02-18,NZD,1.9602254684
USD,2009-02-18,PHP,47.7214988885
USD,2009-02-18,PLN,3.8000158781
USD,2009-02-18,RON,3.3994919022
USD,2009-02-18,RUB,36.0385836774
USD,2009-02-18,SEK,8.8193077167
USD,2009-02-18,SGD,1.5292950143
USD,2009-02-18,SKK,-
USD,2009-02-18,THB,35.3651953001
USD,2009-02-18,TRY,1.6940298507
USD,2009-02-18,USD,1.0
USD,2009-02-18,ZAR,10.1899809463
USD,2009-02-19,AUD,1.542463597
USD,2009-02-19,BGN,1.5393939394
USD,2009-02-19,BRL,2.3234946871
USD,2009-02-19,CAD,1.2489571035
USD,2009-02-19,CHF,1.174498229
USD,2009-02-19,CNY,6.8354191263
USD,2009-02-19,CZK,22.5005903188
USD,2009-02-19,DKK,5.8641479732
USD,2009-02-19,EEK,12.3153089335
USD,2009-02-19,EUR,0.7870916962
USD,2009-02-19,GBP,0.6944510035
USD,2009-02-19,HKD,7.7545061
USD,2009-02-19,HRK,5.8831168831
USD,2009-02-19,HUF,236.4344746163
USD,2009-02-19,IDR,12080.0
USD,2009-02-19,ILS,-
USD,2009-02-19,INR,49.6850059032
USD,2009-02-19,ISK,-
USD,2009-02-19,JPY,93.6560409288
USD,2009-02-19,KRW,1475.1987406533
USD,2009-02-19,LTL,2.7176702086
USD,2009-02-19,LVL,0.5563164109
USD,2009-02-19,MXN,14.5349862259
USD,2009-02-19,MYR,3.6550177096
USD,2009-02-19,NOK,6.8311688312
USD,2009-02-19,NZD,1.9404171586
USD,2009-02-19,PHP,47.9102715466
USD,2009-02-19,PLN,3.6795749705
USD,2009-02-19,RON,3.3634789453
USD,2009-02-19,RUB,35.9677292405
USD,2009-02-19,SEK,8.5782762692
USD,2009-02-19,SGD,1.5260920897
USD,2009-02-19,SKK,-
USD,2009-02-19,THB,35.5600157418
USD,2009-02-19,TRY,1.6813065722
USD,2009-02-19,USD,1.0
USD,2009-02-19,ZAR,9.9849665486
USD,2009-02-20,AUD,1.568263045
USD,2009-02-20,BGN,1.5533317449
USD,2009-02-20,BRL,2.3802716226
USD,2009-02-20,CAD,1.2636804066
USD,2009-02-20,CHF,1.1850528155
USD,2009-02-20,CNY,6.8371852911
USD,2009-02-20,CZK,22.8814232388
USD,2009-02-20,DKK,5.9170042094
USD,2009-02-20,EEK,12.4268128028
USD,2009-02-20,EUR,0.7942180923
USD,2009-02-20,GBP,0.6997061393
USD,2009-02-20,HKD,7.7540306568
USD,2009-02-20,HRK,5.9348741164
USD,2009-02-20,HUF,241.7996981971
USD,2009-02-20,IDR,12100.0
USD,2009-02-20,ILS,-
USD,2009-02-20,INR,49.6251290604
USD,2009-02-20,ISK,-
USD,2009-02-20,JPY,94.2101501072
USD,2009-02-20,KRW,1511.9291557462
USD,2009-02-20,LTL,2.7422762291
USD,2009-02-20,LVL,0.5609562386
USD,2009-02-20,MXN,14.7699944405
USD,2009-02-20,MYR,3.676514971
USD,2009-02-20,NOK,6.9490111985
USD,2009-02-20,NZD,1.9821300929
USD,2009-02-20,PHP,48.2566912874
USD,2009-02-20,PLN,3.7721388293
USD,2009-02-20,RON,3.4032245255
USD,2009-02-20,RUB,36.1896592804
USD,2009-02-20,SEK,8.7942180923
USD,2009-02-20,SGD,1.5375268049
USD,2009-02-20,SKK,-
USD,2009-02-20,THB,35.7350488444
USD,2009-02-20,TRY,1.7143197522
USD,2009-02-20,USD,1.0
USD,2009-02-20,ZAR,10.197760305
USD,2009-02-23,AUD,1.5468041882
USD,2009-02-23,BGN,1.5282075324
